Index,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Monthly_Charges,Total_Charges,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,x_kpca_rbf,y_kpca_rbf,z_kpca_rbf
2876,0,0,0,0,27,1,0,0,0,0,0,0,0,1,20.25,538.2,0,0,1,0,0,1,1,0,0,0,0.31633229471554825,0.0012558758425121664,-0.19220333999934916
2877,1,0,0,0,23,1,0,0,1,0,0,1,1,0,95.3,2192.9,0,1,0,1,0,0,0,0,0,1,-0.10237377512617019,0.11195159411816821,0.027038248570953854
2878,1,0,0,1,1,1,0,0,0,0,0,0,0,0,19.85,19.85,0,0,1,1,0,0,0,0,0,1,0.48889861444556376,0.20256480536107496,0.03783932204568269
2879,1,0,1,0,45,1,0,1,1,1,1,1,1,1,84.35,3858.05,1,0,0,0,0,1,0,0,0,1,-0.06975992579413418,-0.29867698902178885,0.15568341793936444
2880,0,0,1,1,39,1,0,0,0,0,0,0,0,1,19.85,854.8,0,0,1,0,0,1,1,0,0,0,0.3138802491258665,-0.10483380189182472,-0.29915183796802564
2881,1,0,1,0,72,1,1,1,1,1,1,1,0,0,82.3,5815.15,1,0,0,0,0,1,1,0,0,0,-0.0788172906867995,-0.3654262293723251,0.1022631880273227
2882,0,0,1,1,58,1,1,0,1,0,0,1,0,1,66.8,3970.4,1,0,0,1,0,0,1,0,0,0,-0.06037359366786812,-0.12967463877107258,0.04273872177425771
2883,0,0,0,0,70,0,0,1,1,1,1,0,0,1,44.6,3058.15,1,0,0,0,0,1,1,0,0,0,-0.013810731776476277,-0.22200570089700372,0.1518299368731697
2884,1,0,1,1,61,1,0,0,1,0,1,1,1,1,98.45,6145.2,0,1,0,0,1,0,1,0,0,0,-0.11492522952449574,-0.2518882829073105,-0.017336880201155272
2885,1,0,0,0,2,1,0,0,0,0,0,0,0,0,70.7,129.2,0,1,0,1,0,0,0,0,0,1,0.12618976254246378,0.3739084282681851,0.15445948084008454
2886,0,0,1,0,46,1,1,0,0,0,0,0,0,0,24.95,1165.9,0,0,1,0,1,0,0,0,0,1,0.36399848433389864,-0.0240939117267363,-0.14953853139350884
2887,0,0,0,0,48,1,0,1,0,1,1,1,1,1,102.5,4904.25,0,1,0,0,0,1,0,1,0,0,-0.14324761350416781,-0.26924282404765043,0.018737285595030687
2888,1,0,0,0,64,1,1,0,1,1,1,1,1,0,86.55,5632.55,1,0,0,0,0,1,0,1,0,0,-0.095080204283417,-0.3315296501209185,0.08618925026673432
2889,1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.3,1643.25,0,0,1,0,0,1,1,0,0,0,0.27918613473255427,-0.17241151582559364,-0.33619757699148217
2890,0,0,1,1,12,1,0,0,0,1,0,1,0,1,58.35,740.55,1,0,0,1,0,0,0,1,0,0,-0.003289017156283039,-0.014791248659783611,0.13098924910847623
2891,0,0,1,0,72,1,0,1,1,1,0,0,1,0,68.75,4888.2,1,0,0,0,0,1,0,1,0,0,-0.03628626374783832,-0.3028484952370389,0.09503047315835818
2892,1,0,1,0,29,1,1,0,1,1,0,0,0,1,85.8,2440.25,0,1,0,1,0,0,0,0,1,0,-0.2929575310222652,0.15792300984803953,-0.15392001691870769
2893,1,0,1,0,33,1,0,0,0,0,0,0,0,0,20.1,620.55,0,0,1,0,1,0,0,1,0,0,0.3292763818894309,-0.041458935715805376,-0.15000196314329892
2894,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,0,0,1,1,0,0,0,0,0,1,0.52712174463416,0.30009530288133074,0.10268558654269391
2895,0,0,1,1,62,1,1,0,1,1,1,1,1,1,110.8,6840.95,0,1,0,0,1,0,0,0,1,0,-0.1864464244884894,-0.2688431368242299,-0.06904107601249561
2896,0,0,0,0,4,1,0,0,0,1,0,0,1,1,82.85,319.6,0,1,0,1,0,0,0,1,0,0,-0.1479905614025428,0.1731296493628417,0.0022712666453062274
2897,0,0,0,0,24,1,1,1,0,0,1,0,0,1,84.35,1938.05,0,1,0,1,0,0,0,0,1,0,-0.2295989763098805,0.20697891125940251,-0.02794196332694063
2898,0,0,1,0,14,1,0,0,0,0,0,0,0,0,19.55,294.5,0,0,1,0,1,0,0,0,0,1,0.46045166244151237,0.049727448744513854,-0.09413111415228642
2899,1,0,0,1,3,1,0,0,0,0,0,0,0,0,19.95,58.3,0,0,1,1,0,0,0,0,0,1,0.4919987582199731,0.20208383263275015,0.034611270811903336
2900,1,0,0,0,8,1,0,0,0,0,0,1,1,1,66.25,546.45,1,0,0,1,0,0,0,0,1,0,-0.14444261014603751,0.27409527138863554,0.1753120990395841
2901,0,0,0,0,35,1,1,0,0,0,0,0,0,0,23.3,797.1,0,0,1,0,0,1,1,0,0,0,0.3132073661709509,-0.05023503350951779,-0.2501392536465737
2902,1,0,0,1,66,1,1,0,0,0,0,0,0,1,25.3,1673.8,0,0,1,0,0,1,0,1,0,0,0.2334937194413425,-0.12381708556765726,-0.25317444277498846
2903,1,0,0,0,8,0,0,1,0,0,1,0,1,1,44.55,343.45,1,0,0,0,0,1,0,0,0,1,0.0413290336555234,-0.10361656675065996,0.2030376739215651
2904,0,0,1,0,71,1,1,1,0,1,0,1,1,1,104.1,7412.25,0,1,0,0,1,0,0,1,0,0,-0.1565889752725406,-0.2892949535007071,-0.03744617482693371
2905,0,0,1,1,43,1,1,0,0,1,0,0,1,1,92.55,4039.0,0,1,0,1,0,0,1,0,0,0,-0.1644343220830234,-0.08015706726085153,-0.10883822554529404
2906,1,1,0,0,29,1,0,0,1,1,0,1,1,1,101.45,2948.6,0,1,0,1,0,0,1,0,0,0,-0.2225988965500244,-0.03414402738079398,-0.08671262791917887
2907,1,0,1,1,65,1,1,1,1,1,1,0,0,0,94.55,6078.75,0,1,0,0,0,1,0,1,0,0,-0.07652834205647235,-0.3104810481826641,0.010383028857131757
2908,1,0,0,0,35,1,1,0,0,1,1,1,0,0,95.5,3418.2,0,1,0,1,0,0,0,0,1,0,-0.24966613783140065,0.07420113895866821,-0.09100883521271341
2909,1,0,0,0,64,1,0,1,1,0,0,1,1,1,100.3,6603.8,0,1,0,0,1,0,0,1,0,0,-0.13540063218805506,-0.22701332820739134,-0.004357288647788498
2910,0,0,1,0,58,0,0,0,0,1,1,1,1,1,55.5,3166.9,1,0,0,0,0,1,0,1,0,0,-0.036058157265287126,-0.23546849297212138,0.12279788915801375
2911,0,1,0,0,18,1,0,0,1,0,0,0,0,1,49.85,865.75,1,0,0,1,0,0,0,1,0,0,-0.00976131918634299,0.07850873786821186,0.17440979241597857
2912,1,0,1,1,67,1,1,0,1,0,0,0,1,1,89.55,6373.1,0,1,0,1,0,0,1,0,0,0,-0.14699021618824595,-0.14601152409276172,-0.09293653225529236
2913,1,0,1,1,63,1,0,0,0,0,0,0,0,1,19.15,1177.05,0,0,1,0,0,1,0,0,0,1,0.393618416301126,-0.08385705379955018,-0.29001099993718116
2914,0,0,1,0,60,1,1,0,1,0,0,1,1,1,99.8,5985.75,0,1,0,1,0,0,0,0,1,0,-0.3363939211740987,-0.04009873234113721,-0.2218836873112802
2915,0,0,1,1,70,1,1,1,1,1,1,1,1,1,113.05,7869.05,0,1,0,0,0,1,0,1,0,0,-0.14093319120239625,-0.3815899989877794,0.010351893963996129
2916,0,0,0,0,48,1,0,0,0,0,0,0,0,0,19.95,936.7,0,0,1,0,1,0,0,0,0,1,0.4584635116328947,0.04616253780932907,-0.08507162208605135
2917,1,0,1,0,12,1,0,0,0,1,1,1,1,1,74.15,741.4,1,0,0,1,0,0,0,0,1,0,-0.15791839619899986,0.04168945892606864,0.13240387398430106
2918,1,1,1,0,71,1,1,1,1,1,1,0,0,1,92.0,6585.2,0,1,0,0,1,0,0,0,1,0,-0.14047864976628432,-0.21249985455578838,-0.03305293195255363
2919,1,1,0,0,44,1,0,0,0,1,0,0,0,0,73.85,3122.4,0,1,0,1,0,0,0,0,1,0,-0.16997179005744142,0.18131022500303567,-0.07424719398523903
2920,1,0,1,1,45,1,1,0,0,0,0,0,0,0,24.45,1088.25,0,0,1,0,0,1,0,0,0,1,0.4182462782086704,-0.08879265501338189,-0.3299221262735833
2921,0,0,0,0,23,1,1,0,0,0,0,0,0,0,24.8,615.35,0,0,1,0,1,0,0,1,0,0,0.2734108825215155,-0.014693991415738007,-0.1157052609368064
2922,0,0,1,0,43,1,1,0,0,0,1,1,0,1,64.85,2908.2,1,0,0,0,1,0,1,0,0,0,-0.033840670738284215,-0.17803251851461918,0.07677876399955702
2923,1,0,0,0,35,1,0,0,0,0,0,0,0,0,20.75,739.9,0,0,1,1,0,0,1,0,0,0,0.3520165059695928,0.15063157981570802,-0.035761617727171166
2924,1,0,1,0,9,1,0,1,1,0,1,1,0,1,68.95,593.85,1,0,0,1,0,0,0,0,0,1,-0.00019662103422023544,-0.022629739079229567,0.2703153156790063
2925,0,1,1,0,65,1,1,1,1,1,0,1,1,1,109.4,7227.45,0,1,0,1,0,0,0,1,0,0,-0.1921612642808545,-0.2257099772855865,-0.07496866411686488
2926,1,0,0,0,27,1,1,0,0,0,0,0,0,0,49.0,1291.35,1,0,0,1,0,0,0,0,0,1,0.19130215272640974,0.20831656546398392,0.28864907614885543
2927,0,0,0,0,40,1,0,0,0,1,0,0,0,1,50.25,2023.55,1,0,0,0,1,0,0,0,0,1,0.12086222550204263,-0.017467370328330546,0.19438700966855363
2928,1,0,1,0,8,1,0,0,0,0,0,0,0,0,19.9,153.95,0,0,1,0,1,0,0,1,0,0,0.32157759901116456,-0.013344597173586967,-0.11468768187928913
2929,0,1,1,0,58,1,1,0,1,0,0,1,1,1,97.8,5458.8,0,1,0,0,1,0,1,0,0,0,-0.16499979433541015,-0.20931758073224752,-0.0948722929519042
2930,0,0,1,1,52,1,0,1,0,1,0,1,1,0,100.3,5244.45,0,1,0,0,1,0,0,0,1,0,-0.12954581665530462,-0.18864707469849742,-0.0370185920564946
2931,1,0,1,0,3,1,0,0,0,1,1,0,0,1,55.8,154.55,1,0,0,1,0,0,0,0,0,1,0.0796984145647167,0.08709575588159175,0.3023445505760355
2932,1,0,0,1,41,1,0,1,1,1,1,1,1,1,111.15,4507.15,0,1,0,0,0,1,0,0,1,0,-0.16208787426039897,-0.22961678545180983,-0.007791135059045691
2933,1,0,0,0,20,1,1,0,0,0,1,1,1,1,98.55,2031.95,0,1,0,1,0,0,0,0,0,1,-0.17661867602376166,0.09436667334175364,-0.02089603504347365
2934,1,0,0,1,1,1,1,0,0,0,0,0,0,1,50.05,50.05,1,0,0,1,0,0,0,0,1,0,-0.017885566837464346,0.2419019373929278,0.16635184776045336
2935,1,0,0,0,23,1,0,0,0,0,0,0,0,0,20.85,473.9,0,0,1,1,0,0,0,0,1,0,0.29698969430016886,0.30651936705206356,0.01085436666051418
2936,0,1,0,0,6,1,0,0,0,0,0,0,0,0,19.5,106.8,0,0,1,1,0,0,1,0,0,0,0.21941138118587386,0.1143172010184402,-0.0022173252870644157
2937,1,0,1,1,8,1,0,0,0,0,0,0,0,1,19.35,152.6,0,0,1,1,0,0,0,0,0,1,0.4069464209977204,0.14980228950709584,-0.021186454582454373
2938,1,0,0,0,18,1,1,1,0,1,0,1,0,0,69.5,1199.4,1,0,0,1,0,0,0,0,0,1,0.01905742812620811,0.02327559059148297,0.23236203712514805
2939,1,1,0,0,52,0,0,1,0,0,0,1,1,1,48.8,2555.05,1,0,0,1,0,0,0,1,0,0,-0.04266711618920358,-0.09945874894397856,0.13858946128185873
2940,1,0,0,0,31,1,0,0,1,0,0,1,1,1,94.5,2979.2,0,1,0,1,0,0,0,0,1,0,-0.348051169466288,0.21268489167415625,-0.14833569846721578
2941,1,0,1,1,29,1,0,0,0,0,0,0,0,1,20.65,654.85,0,0,1,1,0,0,0,0,0,1,0.40897130589599706,0.12557866331266218,-0.055884741751291336
2942,0,0,1,0,36,1,1,1,1,1,1,0,1,1,106.05,3834.4,0,1,0,0,0,1,0,1,0,0,-0.15179009558913711,-0.3059784376285837,0.004891725796696948
2943,1,0,1,0,42,1,1,0,0,1,1,1,1,1,108.3,4586.15,0,1,0,0,1,0,0,0,1,0,-0.2448373959725611,-0.1818652272852054,-0.11453354871355087
2944,0,0,0,0,60,1,0,0,1,1,0,1,1,1,99.65,5941.05,0,1,0,0,0,1,0,0,1,0,-0.2149141748416844,-0.1724048827338013,-0.09567765541476374
2945,1,0,1,0,22,1,1,1,0,0,1,1,0,0,95.9,2234.95,0,1,0,1,0,0,0,1,0,0,-0.12927410562539385,-0.05455642672783726,-0.0019711348320673
2946,1,0,1,0,36,1,0,0,0,0,0,0,0,0,20.0,666.75,0,0,1,0,1,0,0,0,0,1,0.4616394295143852,0.023401944750863563,-0.12045570471872845
2947,1,0,0,0,9,1,0,1,0,0,1,0,1,0,64.95,547.8,1,0,0,1,0,0,0,0,0,1,0.07811410579327138,0.05757251774521826,0.3353855909467219
2948,1,0,1,1,1,1,0,0,1,0,0,0,0,0,74.6,74.6,0,1,0,1,0,0,0,1,0,0,-0.0015191855947668093,0.07040321398695189,0.009213634673432372
2949,1,0,1,1,12,1,0,1,0,0,0,0,0,1,49.2,571.15,1,0,0,1,0,0,0,0,1,0,0.0077839443437576926,0.12437694824637714,0.20094675816770322
2950,0,0,0,0,23,1,1,0,0,0,1,1,1,1,73.75,1756.6,1,0,0,0,1,0,0,0,0,1,-0.020319157992026566,-0.09324773969165322,0.14169407935951275
2951,1,0,0,0,62,1,1,1,1,0,0,0,1,1,92.3,5731.45,0,1,0,0,1,0,1,0,0,0,-0.13233151076689656,-0.20692803735817442,-0.026083895425149224
2952,0,0,0,0,8,1,0,0,0,0,0,0,0,0,19.2,156.85,0,0,1,1,0,0,0,0,0,1,0.5373551334148196,0.2959227818887607,0.09090247308955568
2953,1,0,1,0,31,1,1,0,0,1,0,1,0,0,88.65,2683.2,0,1,0,1,0,0,0,1,0,0,-0.15625602460582255,-0.0045770646569185305,-0.08671192841793784
2954,1,0,1,1,45,1,1,0,1,1,0,0,1,1,95.95,4456.65,0,1,0,1,0,0,1,0,0,0,-0.1785098587419444,-0.13491062118202132,-0.09152039700153304
2955,0,1,1,0,69,1,1,0,1,0,1,1,1,0,105.4,6998.95,0,1,0,0,0,1,0,1,0,0,-0.11961232032703041,-0.2689598741866732,-0.03659492096189437
2956,1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.25,36.8,0,0,1,1,0,0,0,0,0,1,0.5370613125854833,0.3041616808200704,0.11116928170740095
2957,0,0,0,0,44,0,0,0,0,1,0,1,1,1,49.05,2265.0,1,0,0,0,1,0,0,0,1,0,-0.054239639859896153,-0.10675783539242466,0.14513435171395173
2958,1,0,0,0,39,0,0,0,0,1,1,0,0,0,35.55,1309.15,1,0,0,0,1,0,0,0,0,1,0.0796450831372825,-0.1077942625318036,0.21119689932119648
2959,1,0,1,0,72,0,0,1,1,1,1,1,1,1,65.1,4754.3,1,0,0,0,0,1,0,1,0,0,-0.05924955998525556,-0.2983177694934298,0.14066508895270557
2960,0,1,0,0,13,1,0,0,0,1,0,1,1,1,96.85,1235.55,0,1,0,1,0,0,0,0,1,0,-0.32188969981114196,0.20080965845632054,-0.16833709842385147
2961,0,0,1,0,51,1,0,1,1,0,1,0,1,1,69.75,3562.5,1,0,0,0,1,0,0,1,0,0,-0.049015297898947985,-0.24916639433190643,0.15400823007695583
2962,0,1,1,0,71,1,0,0,1,1,0,1,1,1,99.2,7213.75,0,1,0,0,0,1,0,0,1,0,-0.17838284911566377,-0.20997674229461577,-0.09559923601146686
2963,0,0,0,0,56,1,1,0,1,1,0,1,1,1,106.8,5914.4,0,1,0,0,1,0,0,0,1,0,-0.25629403249315136,-0.18256786663186989,-0.13048256019102306
2964,1,0,0,0,1,1,0,1,0,0,0,0,0,0,51.25,51.25,1,0,0,1,0,0,0,0,0,1,0.2004278680790837,0.19757284178221066,0.4027753257719429
2965,0,0,1,0,23,1,0,1,1,0,1,0,0,1,57.75,1282.85,1,0,0,0,1,0,0,0,0,1,0.05262081465899853,-0.12183106535936344,0.22478385100822162
2966,0,1,1,0,66,1,1,0,1,1,0,1,0,1,70.85,4738.85,1,0,0,0,1,0,1,0,0,0,-0.08107742894739181,-0.22034335729735058,0.024446526496289516
2967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,0,1,1,0,0,0,0,0,1,0.5290433997679577,0.2988581246809826,0.10197566283509038
2968,1,0,0,0,11,1,0,1,0,1,0,0,0,1,79.5,795.65,0,1,0,1,0,0,1,0,0,0,-0.10204972209955904,0.1323150913100656,0.0626985293013756
2969,0,0,1,1,52,1,1,1,1,1,0,0,1,0,98.15,4993.4,0,1,0,1,0,0,1,0,0,0,-0.13248951095202732,-0.19306949708399176,-0.0302065782332411
2970,1,0,0,0,3,1,0,0,0,0,0,0,0,1,20.25,61.45,0,0,1,1,0,0,0,0,1,0,0.21672767961001244,0.3548323740596803,0.04804383491178668
2971,0,0,1,1,51,1,0,1,1,0,0,0,0,1,79.15,4018.55,0,1,0,1,0,0,1,0,0,0,-0.08217595621486277,-0.07832344148336202,-0.006885262242112532
2972,1,1,1,0,64,1,1,0,1,1,0,0,1,1,94.25,6081.4,0,1,0,1,0,0,0,0,1,0,-0.27505364482735023,-0.07409319861018454,-0.18880509174655793
2973,0,0,0,0,37,0,0,0,0,1,0,0,1,1,40.2,1478.85,1,0,0,1,0,0,0,1,0,0,-0.007654924049023839,-0.045234692281301746,0.21956951901667163
2974,1,0,0,0,13,1,0,0,0,0,0,0,0,0,19.95,243.65,0,0,1,0,0,1,0,0,0,1,0.5259470030028487,0.08825833790177733,-0.14825830647842983
2975,1,0,1,0,49,1,1,1,0,0,0,0,0,1,55.35,2633.95,1,0,0,0,1,0,0,0,1,0,-0.030146541730115353,-0.07518925503830401,0.08275475091998664
2976,0,1,0,0,45,1,1,0,0,1,0,1,1,1,102.15,4735.35,0,1,0,0,1,0,1,0,0,0,-0.17345690274483597,-0.16619896673466805,-0.09248185994125042
2977,0,0,0,0,18,1,0,0,0,0,0,0,0,1,71.1,1247.75,0,1,0,1,0,0,0,0,1,0,-0.20606952859415203,0.5376015030497672,-0.036488338499014984
2978,1,0,1,0,68,0,0,1,0,1,0,1,1,1,54.1,3794.5,1,0,0,0,0,1,1,0,0,0,-0.03499279976497456,-0.2372922398747774,0.11368628903160663
2979,1,0,0,0,54,1,0,0,0,0,0,0,0,0,19.65,1008.7,0,0,1,0,0,1,0,1,0,0,0.36906409237176974,-0.05762548240506067,-0.2544049993336358
2980,0,1,1,1,23,1,0,0,1,1,0,0,1,1,88.45,2130.55,0,1,0,1,0,0,1,0,0,0,-0.13670891451742737,-0.05432398974997061,-0.05554065394018914
2981,1,0,1,0,71,1,1,1,1,1,1,0,1,0,80.4,5727.15,1,0,0,0,0,1,0,1,0,0,-0.07869589043784131,-0.3752363526093813,0.11219455171874426
2982,0,0,1,1,67,1,0,0,0,0,0,0,0,1,19.25,1372.9,0,0,1,0,0,1,1,0,0,0,0.28940884010522977,-0.14258595276431332,-0.31001726752162057
2983,0,0,1,1,14,1,1,0,0,0,0,1,0,1,84.8,1203.9,0,1,0,1,0,0,0,0,1,0,-0.23218247827036187,0.21321882360476282,-0.16787632990667134
2984,0,0,0,1,63,1,0,0,0,0,0,0,0,0,19.5,1215.1,0,0,1,0,0,1,0,1,0,0,0.3377121893826592,-0.11193347063288689,-0.29031954544986016
2985,0,0,0,0,41,1,1,0,0,1,1,0,1,1,68.6,2877.05,1,0,0,0,1,0,0,0,1,0,-0.10320833283962934,-0.11273871258102569,0.09218757238420482
2986,0,0,1,0,17,1,1,0,0,0,0,1,1,0,92.6,1579.7,0,1,0,1,0,0,0,0,1,0,-0.2983723463858199,0.21073700044691573,-0.20058156487937398
2987,1,0,1,0,56,1,1,1,0,0,0,1,1,1,100.55,5514.95,0,1,0,0,1,0,0,0,1,0,-0.21771514148176385,-0.16036645291459084,-0.11481988217013718
2988,0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.55,96.1,0,0,1,1,0,0,0,1,0,0,0.34934534382526944,0.1875305816716002,0.0079847665034608
2989,0,0,1,0,3,1,0,0,0,0,0,0,0,1,19.6,55.25,0,0,1,1,0,0,0,0,0,1,0.41863638795676533,0.23855638885673217,0.04325979672948992
2990,1,0,0,0,37,1,1,1,1,1,1,0,0,0,67.45,2443.3,1,0,0,0,1,0,0,0,1,0,-0.05687252385004116,-0.16056881080028726,0.15516228962446285
2991,1,0,0,0,8,1,0,0,0,0,0,0,0,0,43.55,335.4,1,0,0,1,0,0,0,0,0,1,0.2799284016542729,0.29045407430050946,0.40898887458548927
2992,0,0,0,0,63,1,1,0,1,1,1,1,1,1,109.85,7002.95,0,1,0,1,0,0,0,1,0,0,-0.21930395107318415,-0.22340104493851526,-0.05836593428938574
2993,0,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,158.95,0,0,1,1,0,0,0,0,0,1,0.4749530305487503,0.1389671670095557,-0.051219240292192054
2994,0,0,0,0,3,1,0,0,1,0,0,1,1,0,95.4,293.15,0,1,0,1,0,0,0,0,1,0,-0.25152270654049397,0.2503440194072115,-0.07035288863073778
2995,1,0,1,1,72,1,0,0,0,0,0,0,0,0,21.0,1493.75,0,0,1,0,0,1,1,0,0,0,0.3281819942829003,-0.15713427868104352,-0.33951577887581597
2996,0,0,0,0,19,1,0,0,0,0,0,0,1,1,56.2,1093.4,1,0,0,1,0,0,0,0,1,0,-0.08357597637593127,0.3151842118511558,0.22535186397671433
2997,0,0,1,0,59,1,0,0,0,0,0,0,0,0,18.4,1057.85,0,0,1,0,0,1,1,0,0,0,0.35584064950610006,-0.10722987936793736,-0.3160319924348946
2998,0,0,1,1,35,1,1,0,0,0,0,0,0,1,25.75,882.55,0,0,1,1,0,0,0,0,1,0,0.1514071056455181,0.11321237605417686,-0.13877619497934987
2999,1,0,0,0,14,1,0,0,0,0,0,0,0,0,19.6,300.4,0,0,1,1,0,0,0,1,0,0,0.3615587350823474,0.18201708480188492,-0.0002604888221260159
3000,0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.8,1436.95,0,0,1,0,0,1,0,1,0,0,0.3358159359111529,-0.15534224203056649,-0.34443925512551815
3001,1,1,1,0,7,1,1,1,1,0,1,0,0,0,64.2,475.0,1,0,0,1,0,0,0,0,1,0,-0.07211304019851209,-0.007713775067883726,0.12317701790550815
3002,1,0,1,0,69,1,0,1,1,1,1,1,0,1,75.75,5388.15,1,0,0,0,0,1,1,0,0,0,-0.07620482635315749,-0.3467071918184795,0.12566483806015974
3003,0,0,1,0,72,1,1,0,1,0,1,1,1,1,78.95,5730.15,1,0,0,0,0,1,0,0,1,0,-0.13123806595144616,-0.2709506352593873,0.02572982911025345
3004,0,0,1,1,4,1,0,1,0,0,0,0,0,0,50.3,217.1,1,0,0,1,0,0,0,0,1,0,0.0494962819909779,0.10612549618778844,0.20031766457568248
3005,1,0,1,1,63,1,0,0,1,1,0,0,0,1,80.3,4896.35,0,1,0,1,0,0,0,1,0,0,-0.09837438730261253,-0.10881496610208613,-0.03569024181581239
3006,1,0,0,0,72,1,0,0,0,0,0,0,0,0,19.85,1434.1,0,0,1,0,0,1,1,0,0,0,0.33253684372862363,-0.08898172081974003,-0.2584105644898502
3007,0,0,0,0,46,1,0,0,0,0,0,0,0,1,21.1,937.1,0,0,1,0,0,1,0,0,1,0,0.25758376549925427,0.062068460187754394,-0.18389503588147205
3008,1,0,1,0,30,1,0,0,0,1,0,0,0,1,50.0,1474.9,1,0,0,1,0,0,0,0,0,1,0.11552600628720569,0.12182157293811777,0.2741672381295784
3009,1,0,0,0,63,1,1,0,1,1,0,1,1,1,104.75,6536.5,0,1,0,0,0,1,1,0,0,0,-0.18188964252709744,-0.2836439452624409,-0.07518359207551345
3010,0,0,0,0,60,1,0,0,0,0,0,0,0,0,19.85,1128.1,0,0,1,0,0,1,1,0,0,0,0.3542323572968745,-0.0688297469123607,-0.26299147801736295
3011,1,0,1,1,25,1,0,0,0,0,1,1,0,0,85.9,2199.05,0,1,0,1,0,0,0,0,1,0,-0.13113490273323522,0.0899260408696125,-0.04525680511324751
3012,1,1,1,0,6,1,1,0,0,1,0,0,0,1,80.8,457.1,0,1,0,1,0,0,0,0,1,0,-0.25704968548090235,0.23049561417514114,-0.1633184545802289
3013,1,0,0,0,22,1,1,0,0,0,0,0,0,0,25.25,566.5,0,0,1,0,0,1,0,0,0,1,0.4435512131159432,0.041134062802667376,-0.18685006186595046
3014,0,0,1,0,31,1,1,0,1,0,1,1,1,0,80.55,2471.6,1,0,0,0,0,1,1,0,0,0,-0.060326436764163056,-0.2527640671322928,0.06733209578577941
3015,0,0,1,1,39,1,0,0,0,1,1,0,0,1,81.5,3107.3,0,1,0,1,0,0,1,0,0,0,-0.0843259770739463,-0.05260949255635629,-0.011206654083755811
3016,1,0,0,0,26,1,0,0,0,0,0,0,0,0,20.9,518.3,0,0,1,1,0,0,0,0,0,1,0.5459060232295921,0.2781735128145086,0.06837706964947304
3017,1,0,0,0,12,1,1,1,1,0,1,0,0,1,67.25,832.3,1,0,0,1,0,0,0,0,1,0,-0.1028715359676188,0.08040629008541032,0.21773947416761533
3018,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,45.3,0,0,1,1,0,0,0,0,0,1,0.5308637519608093,0.29941622964923076,0.10056870341938542
3019,1,0,0,0,39,0,0,1,0,0,1,1,0,0,45.05,1790.6,1,0,0,0,1,0,1,0,0,0,0.016028304053700343,-0.15881430835552787,0.17739087234702275
3020,0,0,1,1,7,0,0,1,0,0,1,0,0,0,34.65,246.6,1,0,0,1,0,0,0,0,0,1,0.08660592306073164,-0.06428215322794806,0.238188715446961
3021,1,1,0,0,4,1,0,0,0,0,0,0,0,0,69.35,261.65,0,1,0,1,0,0,0,0,1,0,-0.1394102874160818,0.3712088061451687,-0.034835887155901725
3022,0,0,0,0,55,1,0,0,1,1,0,0,0,1,81.55,4509.5,0,1,0,1,0,0,0,0,1,0,-0.23693277001560104,0.1296813328608006,-0.06980077287755063
3023,1,0,1,0,72,1,0,0,1,1,0,1,1,1,75.4,5480.25,1,0,0,0,0,1,1,0,0,0,-0.08525515207671637,-0.30276276018637016,0.05346916353146592
3024,0,0,1,0,10,1,0,0,0,1,0,1,1,1,67.8,653.15,1,0,0,1,0,0,0,1,0,0,-0.07823870033351062,-0.0009834536587370406,0.1381957330847188
3025,1,1,0,0,11,1,1,0,1,1,1,1,1,1,111.4,1183.05,0,1,0,1,0,0,0,0,1,0,-0.2996564209420734,0.0299137112167922,-0.1567952385559106
3026,0,0,1,1,15,1,0,0,0,0,0,0,0,0,46.3,639.45,1,0,0,1,0,0,0,0,1,0,0.08348544056284311,0.17004476615191388,0.1677337209393883
3027,0,0,1,1,23,1,0,0,0,0,0,0,0,0,20.4,478.75,0,0,1,0,0,1,1,0,0,0,0.36779285613346663,-0.09496155892805103,-0.3139237263513843
3028,1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,0,1,1,0,0,0,0,0,1,0.49134710702325696,0.20217056908866665,0.03698176192273128
3029,1,0,1,1,47,1,0,1,1,1,0,0,1,1,96.1,4391.45,0,1,0,0,1,0,0,0,1,0,-0.1428718070670704,-0.17903358755977627,-0.02949613550386372
3030,0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.65,270.6,0,0,1,0,1,0,0,0,0,1,0.48541588151366794,0.09712283880916908,-0.041843266142424375
