,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Monthly_Charges,Total_Charges,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,x_kpca_rbf,y_kpca_rbf,z_kpca_rbf,cluster_kpca_rbf
3218,0,0,0,0,32,1,1,0,1,0,0,0,0,1,54.2,1739.6,1,0,0,1,0,0,0,0,1,0,-0.08031160313159716,0.2245107786169936,0.16849630029838472,1
3219,1,0,1,0,65,1,1,0,1,0,0,0,1,1,90.65,5931.0,0,1,0,1,0,0,0,0,1,0,-0.2937447065308972,0.02007837980014816,-0.19155322271185096,2
3220,0,0,1,1,45,0,0,1,0,0,0,1,1,1,50.9,2333.85,1,0,0,1,0,0,1,0,0,0,-0.030725912906486123,-0.13622325544723307,0.15496142553131978,3
3221,1,0,0,0,42,1,1,0,0,0,0,0,0,0,25.05,949.85,0,0,1,0,1,0,0,0,1,0,0.23009618512922356,0.006562861111212646,-0.12772626385556737,0
3222,1,0,0,0,8,1,1,0,0,0,0,0,0,1,74.85,572.45,0,1,0,1,0,0,0,0,1,0,-0.21140403015477985,0.5356387809443744,-0.11234371021776446,2
3223,1,0,0,1,32,1,0,0,0,0,0,0,0,0,20.5,696.8,0,0,1,0,0,1,0,0,0,1,0.5068998496073764,-0.06887585817195783,-0.25775565033933034,0
3224,0,1,1,0,22,1,1,1,1,0,1,0,0,1,63.55,1381.8,1,0,0,1,0,0,0,0,0,1,-0.025543770744402727,-0.05614525388824806,0.16951558369049563,1
3225,1,0,0,0,1,1,0,1,0,0,0,0,0,0,47.95,47.95,1,0,0,1,0,0,0,0,1,0,0.0683483300751138,0.24889380402033626,0.324866503836012,1
3226,0,0,1,0,1,1,0,0,0,0,0,0,0,1,45.0,45.0,1,0,0,1,0,0,0,0,1,0,0.035898147597589296,0.32054217182511896,0.2456834241177449,1
3227,1,1,0,0,54,1,1,0,1,0,0,0,1,1,90.05,4931.8,0,1,0,1,0,0,0,0,1,0,-0.29824287315690384,0.09902641495349487,-0.20079037264314578,2
3228,0,0,0,0,4,1,1,0,0,0,0,0,0,1,25.3,116.95,0,0,1,0,0,1,0,1,0,0,0.2478280237562614,-0.034743502433518286,-0.16842096194862488,0
3229,0,0,1,0,56,1,1,0,0,0,0,0,0,0,24.3,1261.7,0,0,1,0,1,0,0,0,1,0,0.204494235483595,-0.06158216689379792,-0.17247467765535432,0
3230,1,0,0,0,45,1,0,1,0,1,0,1,1,1,75.95,3273.8,1,0,0,1,0,0,0,0,1,0,-0.17089625379629142,0.01373072684352585,0.13759004163285143,1
3231,0,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1415.85,0,0,1,0,0,1,0,1,0,0,0.3205127357651244,-0.20762676485832204,-0.3396059096400933,0
3232,1,0,1,0,59,1,0,1,1,1,0,1,0,0,66.4,3958.2,1,0,0,0,1,0,0,1,0,0,-0.05471791671054106,-0.2614271018382462,0.13358989805540153,3
3233,1,0,0,0,69,0,0,0,1,1,0,0,0,1,35.75,2492.25,1,0,0,0,1,0,1,0,0,0,-0.002318874124299425,-0.1660942229281776,0.1486906260998944,3
3234,1,0,0,0,19,1,0,0,0,0,0,0,0,0,18.8,279.2,0,0,1,0,1,0,0,0,0,1,0.5085881762313652,0.030440672478930904,-0.06704653809238,0
3235,0,0,1,1,55,1,0,0,0,0,0,0,0,0,19.4,1083.0,0,0,1,0,0,1,0,1,0,0,0.3492992209450896,-0.19167206899852857,-0.34647593596993614,0
3236,0,0,0,0,38,1,0,0,0,0,0,0,0,0,19.3,755.5,0,0,1,0,1,0,0,0,0,1,0.4881045203468678,0.0007073499356673704,-0.09623775489085762,0
3237,0,1,1,0,47,1,1,1,1,1,0,0,0,1,67.45,3252.0,1,0,0,1,0,0,0,1,0,0,-0.09678895073951455,-0.133765632950516,0.08872943860893559,3
3238,1,0,1,1,46,1,0,0,0,0,0,0,0,1,20.1,936.85,0,0,1,0,0,1,0,0,0,1,0.4218808857905165,-0.11763599839258707,-0.2916421669379504,0
3239,0,0,1,0,65,1,0,1,0,1,1,0,0,0,58.9,3857.1,1,0,0,0,0,1,0,1,0,0,-0.008672225101797817,-0.2863841912606769,0.12157105705822058,3
3240,1,0,1,1,71,1,0,0,0,0,0,0,0,0,19.45,1378.45,0,0,1,0,0,1,0,0,0,1,0.4301734607492755,-0.1670296379428565,-0.3380096756875142,0
3241,0,1,0,0,52,0,0,0,1,1,1,1,0,1,50.5,2566.3,1,0,0,1,0,0,0,0,1,0,-0.08066772804089221,-0.0861534351449263,0.15092504114059474,3
3242,1,0,1,0,6,1,1,0,0,0,0,0,0,0,25.1,171.0,0,0,1,0,1,0,0,0,0,1,0.382575228364819,-0.025324957770739773,-0.11054115482621622,0
3243,0,1,1,0,26,1,0,0,0,1,0,0,1,0,60.7,1597.4,1,0,0,0,1,0,0,0,0,1,0.039792774628512564,-0.10258227511998644,0.10230825276805307,3
3244,1,1,0,0,48,1,1,0,1,0,0,1,1,1,99.0,4744.35,0,1,0,0,1,0,0,0,1,0,-0.2505512196154522,-0.07892568497302264,-0.1542443524107398,3
3245,0,0,1,1,64,1,1,1,0,0,1,1,1,1,104.4,6721.6,0,1,0,0,1,0,1,0,0,0,-0.14424239261590352,-0.2690196650760433,-0.014519013425443754,3
3246,1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.05,44.05,1,0,0,1,0,0,1,0,0,0,0.1183532510728838,0.21498468426385592,0.29395933958784054,1
3247,1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.1,1734.65,0,0,1,0,0,1,0,1,0,0,0.2669159592111891,-0.21892660570402644,-0.32955562624518064,0
3248,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.55,45.55,1,0,0,1,0,0,0,0,0,1,0.25005338751606854,0.29516437198486567,0.4124861610547131,1
3249,0,0,1,1,51,1,1,1,1,0,0,0,1,1,93.8,4539.35,0,1,0,1,0,0,0,0,1,0,-0.2300949183819603,-0.037895438542725056,-0.10829215534922149,3
3250,0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.7,804.25,0,0,1,0,0,1,1,0,0,0,0.3618220542065059,-0.17352197130717173,-0.34178450920559417,0
3251,0,0,1,0,72,1,0,1,1,1,0,1,0,1,70.65,5011.15,1,0,0,0,0,1,0,1,0,0,-0.08529674235613799,-0.3112270860882357,0.10405415987893446,3
3252,0,0,1,0,43,1,1,1,1,0,1,1,1,0,86.45,3574.5,1,0,0,0,0,1,0,1,0,0,-0.10718480681951507,-0.33124069121800714,0.1169182196617604,3
3253,1,0,1,0,72,1,1,1,1,1,1,1,1,1,114.1,8086.4,0,1,0,0,0,1,0,1,0,0,-0.20225483693215923,-0.39709989773152554,0.009252509307300994,3
3254,1,0,1,0,47,1,1,0,0,0,0,1,1,1,95.2,4563.0,0,1,0,0,1,0,0,1,0,0,-0.18143754849284438,-0.16339989251870488,-0.10595738143503203,3
3255,1,0,0,0,72,1,1,1,1,1,1,1,1,0,88.55,6362.35,1,0,0,0,0,1,0,1,0,0,-0.1316174239814283,-0.37547294200002035,0.12079173704124058,3
3256,1,0,0,0,3,1,0,0,0,0,0,0,0,1,20.75,67.1,0,0,1,1,0,0,0,1,0,0,0.3117223022842909,0.17220513344829597,0.01845272973753741,0
3257,1,0,0,0,26,0,0,1,1,0,0,0,1,1,44.65,1156.55,1,0,0,1,0,0,1,0,0,0,-0.016390764644677307,-0.0719699348401118,0.2478548009422656,1
3258,1,0,1,1,29,1,0,1,0,0,0,0,1,1,60.2,1834.15,1,0,0,1,0,0,0,0,0,1,0.07010591403219343,-0.011025699465211272,0.2106184040784418,1
3259,1,0,0,0,27,1,0,1,1,0,0,0,0,0,55.45,1477.65,1,0,0,0,1,0,1,0,0,0,0.05400798510428883,-0.11819753564456768,0.1868603145708254,1
3260,1,0,1,1,24,1,0,1,1,0,1,0,1,1,70.3,1706.45,1,0,0,1,0,0,0,1,0,0,-0.04897619075553915,-0.1349268343777593,0.1842482825432835,3
3261,1,0,1,0,67,1,0,1,0,1,1,0,0,1,60.4,3953.7,1,0,0,0,0,1,1,0,0,0,-0.033618479438889036,-0.27858569472046363,0.12225897950011423,3
3262,0,0,0,0,23,1,0,0,1,1,0,0,0,0,55.8,1327.85,1,0,0,0,1,0,1,0,0,0,0.045392665031704235,-0.1072379546647176,0.157874468104357,1
3263,1,0,0,0,14,0,0,0,1,0,0,0,0,1,31.1,419.7,1,0,0,1,0,0,0,0,0,1,0.11112290882489871,0.04380872965083533,0.35671380287421556,1
3264,1,1,0,0,4,0,0,0,1,0,0,1,1,1,50.95,207.35,1,0,0,1,0,0,0,1,0,0,-0.044714539878605006,-0.053901046220661816,0.1620840758729201,1
3265,1,0,0,1,16,1,1,1,1,0,0,0,1,1,69.1,1083.7,1,0,0,1,0,0,0,0,1,0,-0.10176303531194988,0.0497821622253813,0.13566948598618073,1
3266,0,0,1,0,46,0,0,0,0,0,0,1,1,1,43.95,2007.85,1,0,0,1,0,0,0,0,1,0,-0.06848443852774838,-0.0026690821939067597,0.18745255824588358,1
3267,1,0,0,0,68,1,1,1,1,0,1,1,1,1,86.5,5882.75,1,0,0,0,0,1,1,0,0,0,-0.13070831048501624,-0.3293356745709884,0.1004808267706573,3
3268,1,0,0,0,38,1,1,1,1,1,1,0,0,0,69.95,2657.55,1,0,0,1,0,0,0,0,1,0,-0.09886334281759793,-0.053894791282528165,0.19347025807503365,1
3269,1,0,0,0,17,1,0,0,1,1,0,0,1,1,90.95,1612.2,0,1,0,1,0,0,0,1,0,0,-0.175340332463217,0.08715754698355146,-0.007830869477913439,2
3270,1,0,1,1,4,1,0,0,0,0,0,0,0,0,19.9,76.65,0,0,1,0,0,1,0,0,0,1,0.48323328511537206,-0.07895803025794774,-0.26247594041047245,0
3271,0,0,0,0,12,1,0,0,0,0,0,0,0,0,20.15,260.7,0,0,1,0,1,0,0,0,1,0,0.30488158542958077,0.06934907250535104,-0.0717350983047039,0
3272,1,0,1,0,72,1,1,1,1,1,1,1,1,1,90.6,6441.85,1,0,0,0,0,1,0,1,0,0,-0.1618798676330831,-0.4193120094993564,0.11366331485254456,3
3273,1,0,0,0,3,1,0,0,0,0,0,1,1,1,92.0,266.8,0,1,0,1,0,0,0,0,1,0,-0.28910342717859083,0.43045527752438156,-0.12033912844841849,2
3274,0,0,0,0,41,1,1,0,0,0,0,0,0,1,24.85,962.25,0,0,1,0,1,0,0,0,0,1,0.3312841286417679,-0.012310304536489559,-0.09246856935789449,0
3275,1,0,0,0,40,0,0,0,1,0,1,0,0,0,36.0,1382.9,1,0,0,0,1,0,0,1,0,0,0.03187533760587567,-0.15252372386850183,0.18922898343907701,3
3276,0,0,0,0,7,1,0,1,1,0,1,1,1,1,78.5,571.05,1,0,0,1,0,0,0,0,1,0,-0.1405604063222304,0.040104318188202454,0.19919989262011842,1
3277,1,0,0,0,69,1,0,0,0,0,0,0,0,0,19.95,1399.35,0,0,1,0,0,1,0,1,0,0,0.3377116557682405,-0.13496025228799224,-0.2611836444132477,0
3278,1,0,1,0,7,1,0,0,0,0,0,0,0,0,20.65,150.0,0,0,1,0,1,0,0,0,0,1,0.4701076986489364,-0.004801741151014087,-0.09814103081855635,0
3279,0,0,1,1,5,0,0,0,1,0,0,0,0,1,30.5,167.2,1,0,0,1,0,0,0,0,1,0,0.014161706385506283,0.007662410115771294,0.22512513295415493,1
3280,0,0,1,1,72,1,1,1,1,1,1,1,0,0,106.1,7657.4,0,1,0,0,0,1,0,1,0,0,-0.12954989201188058,-0.3395372796039236,0.020987049712778538,3
3281,1,0,1,0,44,1,0,0,0,0,0,0,0,1,20.5,865.05,0,0,1,0,1,0,1,0,0,0,0.2680390872215665,-0.08905328353532459,-0.1474941302824632,0
3282,0,0,0,0,65,1,1,0,1,1,0,1,0,1,95.5,6153.85,0,1,0,0,1,0,0,0,1,0,-0.2293770696318565,-0.1460301973558322,-0.10550656939406962,3
3283,0,0,0,0,3,1,1,0,0,0,1,1,0,0,64.6,174.2,1,0,0,1,0,0,0,0,1,0,-0.05722944186462321,0.16407098085719385,0.1814641395385525,1
3284,1,0,0,0,24,1,0,0,0,0,1,0,0,1,51.1,1269.6,1,0,0,1,0,0,0,1,0,0,0.060710310160801646,0.0952330699035866,0.28693742727781335,1
3285,0,1,1,0,72,1,1,1,1,1,1,1,1,0,89.1,6352.4,1,0,0,0,0,1,0,1,0,0,-0.12243546940619096,-0.3428255278616728,0.08422353754096597,3
3286,1,0,0,0,24,1,0,1,0,0,1,0,0,0,54.95,1348.5,1,0,0,1,0,0,0,0,1,0,0.018174866649192965,0.12622329368248608,0.3117654595826699,1
3287,1,0,1,0,22,1,0,0,0,0,0,0,0,1,20.45,471.55,0,0,1,1,0,0,1,0,0,0,0.2926990211848228,0.09343029667926914,-0.0666959311419462,0
3288,1,0,1,0,70,1,1,0,1,1,1,1,1,1,85.95,5931.75,1,0,0,0,0,1,0,1,0,0,-0.15374363104639172,-0.3776629302264272,0.0795049769523094,3
3289,1,0,1,1,25,1,1,0,0,0,0,1,0,0,60.35,1404.65,1,0,0,1,0,0,0,0,1,0,-0.026278307293022187,0.07692312936239991,0.07026659817031289,1
3290,1,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,726.1,0,0,1,0,0,1,1,0,0,0,0.36336802120819683,-0.16652798977726588,-0.33035657541696595,0
3291,0,1,1,1,22,1,1,0,0,0,0,1,0,0,85.35,1961.6,0,1,0,1,0,0,1,0,0,0,-0.10221057800828331,-0.0010219859053431635,-0.09774083239605347,3
3292,0,0,1,0,59,1,1,0,0,1,1,1,0,1,72.1,4194.85,1,0,0,0,0,1,1,0,0,0,-0.08649170783608956,-0.2856856097306874,0.056429008722916965,3
3293,1,0,1,1,1,1,0,0,0,0,0,0,1,1,81.05,81.05,0,1,0,1,0,0,0,0,1,0,-0.14992715909661147,0.2778347992970448,-0.08245877698202622,2
3294,1,0,0,0,3,1,0,0,0,0,0,0,0,1,20.5,76.95,0,0,1,1,0,0,0,0,1,0,0.2554895397281444,0.32870813460715476,0.03287109168370705,1
3295,0,0,1,0,53,1,1,0,1,1,1,1,1,1,111.8,5809.75,0,1,0,0,1,0,1,0,0,0,-0.22032723511800478,-0.3044233158806466,-0.04576223751472986,3
3296,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,0,1,1,0,0,0,0,0,1,0.576064105143777,0.2390873705562597,0.07671772323373455,0
3297,1,0,0,0,20,1,0,0,0,0,0,0,0,1,19.7,415.9,0,0,1,0,1,0,0,0,0,1,0.436596206155726,0.04459292980031205,-0.04130469833180191,0
3298,0,0,0,0,51,1,0,0,0,0,0,0,0,1,19.85,996.95,0,0,1,0,1,0,1,0,0,0,0.27018977357214014,-0.062333593237826425,-0.11776372550926888,0
3299,0,0,1,0,51,1,0,1,1,0,1,0,0,1,60.5,3145.15,1,0,0,0,1,0,1,0,0,0,-0.028654218397380134,-0.22437377737462194,0.16987377007283996,3
3300,0,0,1,1,13,1,0,0,0,0,0,0,0,0,19.55,265.3,0,0,1,0,0,1,0,0,0,1,0.4949302045316636,-0.09129461802817357,-0.29264569076542907,0
3301,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0,0,1,1,0,0,0,0,0,1,0.5678647293059884,0.23626546921541106,0.06822433701470978,0
3302,1,0,0,1,1,1,0,0,0,0,0,0,0,1,21.05,21.05,0,0,1,1,0,0,0,0,0,1,0.44475927306325097,0.16021276091638453,0.0323662659383921,0
3303,1,0,0,0,63,1,1,1,1,1,1,0,0,0,71.5,4576.3,1,0,0,0,1,0,0,0,1,0,-0.08590698596430602,-0.21195742997911238,0.1336913669604652,3
3304,1,0,0,0,3,1,0,0,0,0,0,0,1,0,54.65,189.1,1,0,0,1,0,0,0,0,0,1,0.20457446208052446,0.2039410557067526,0.3416530781160039,1
3305,1,0,0,0,46,1,0,0,0,0,0,0,0,0,19.2,908.15,0,0,1,0,0,1,0,1,0,0,0.37912829539327314,-0.09756726391744087,-0.2538954460305739,0
3306,1,0,0,0,1,1,1,0,0,0,0,0,0,1,49.8,49.8,1,0,0,1,0,0,0,1,0,0,0.05791744114635229,0.17999136949124966,0.21663232026751386,1
3307,0,0,1,1,71,1,0,0,0,0,0,0,0,0,20.5,1500.95,0,0,1,0,0,1,1,0,0,0,0.31878023599601923,-0.2080613243130414,-0.34327756195696224,0
3308,1,0,1,1,55,1,1,0,0,1,0,1,0,1,90.4,5099.15,0,1,0,1,0,0,0,1,0,0,-0.1686077349326269,-0.1077453145174298,-0.09878887339521661,3
3309,0,0,0,0,70,1,1,0,1,1,1,0,0,1,90.25,6385.95,0,1,0,0,1,0,1,0,0,0,-0.14078335713994777,-0.228941906830409,-0.01079163208333625,3
3310,1,0,1,1,67,1,1,1,0,0,1,1,1,0,104.6,6885.75,0,1,0,0,0,1,1,0,0,0,-0.12162819938496203,-0.3009571255418167,-0.013646692281729067,3
3311,1,0,1,0,14,1,0,0,0,1,0,0,0,0,50.2,668.85,1,0,0,1,0,0,0,1,0,0,0.0888930633026772,0.04469961368923271,0.20756832044126938,1
3312,0,0,1,1,20,1,1,0,0,1,1,0,1,1,95.5,1916.2,0,1,0,1,0,0,1,0,0,0,-0.15759949466116208,-0.06215953522240956,-0.05144240600872072,3
3313,0,0,1,1,49,1,1,0,0,0,0,1,1,1,95.4,4613.95,0,1,0,1,0,0,1,0,0,0,-0.19700536186016707,-0.07426288499142186,-0.1370269241468418,3
3314,0,0,0,0,72,1,1,1,1,1,0,1,0,1,101.3,7261.25,0,1,0,0,0,1,1,0,0,0,-0.16545699289795604,-0.2862035196384999,-0.02344787803604767,3
3315,0,0,1,0,46,1,1,1,0,0,0,0,0,0,53.1,2459.8,1,0,0,1,0,0,0,0,1,0,-0.022534484846867986,0.06264401951968061,0.1392766046808023,1
3316,1,0,0,0,24,1,1,0,1,1,0,0,0,1,84.85,2048.8,0,1,0,1,0,0,1,0,0,0,-0.17597176790636354,0.09185250585883598,-0.0487174452582395,2
3317,0,0,1,1,5,0,0,0,1,0,1,0,0,0,34.25,163.55,1,0,0,1,0,0,0,0,1,0,0.018981952236282972,-0.04601406470401372,0.21865357470041955,1
3318,0,0,1,1,33,1,1,0,1,1,1,0,0,0,88.6,2888.7,0,1,0,1,0,0,0,1,0,0,-0.10737864248083198,-0.1160353630200118,-0.010688091743131572,3
3319,0,0,0,0,42,1,1,1,1,0,0,0,0,1,60.15,2421.6,1,0,0,0,1,0,1,0,0,0,-0.023481695045973357,-0.15045203738598775,0.13606847486172213,3
3320,1,0,0,0,23,1,0,1,0,1,0,1,1,1,99.95,2292.75,0,1,0,0,1,0,0,1,0,0,-0.1494024354994779,-0.12816911981235027,0.007045038894558856,3
3321,1,0,0,0,8,1,0,0,0,0,0,0,0,0,70.7,553.4,0,1,0,1,0,0,1,0,0,0,0.03476111234219385,0.277651052566752,0.040649346851713834,1
3322,1,0,0,0,66,1,0,1,1,0,0,0,0,1,54.8,3465.7,1,0,0,0,1,0,0,0,0,1,0.051689608397012775,-0.13242109150836534,0.1888744158134569,1
3323,1,1,0,0,24,1,1,0,1,0,0,0,0,0,54.8,1291.3,1,0,0,1,0,0,0,1,0,0,-0.003610036600164483,0.0203949224228429,0.12369962780919352,1
3324,0,0,0,0,53,1,0,0,1,1,0,1,1,1,100.3,5200.8,0,1,0,0,1,0,0,0,0,1,-0.14495408165606147,-0.16093282439403106,-0.014026429207591085,3
3325,0,0,0,0,60,0,0,1,0,1,0,1,1,0,53.6,3237.05,1,0,0,0,0,1,0,0,1,0,-0.04981579869267836,-0.17752672340295478,0.13806434763383027,3
3326,0,0,0,0,20,1,0,0,0,0,0,0,0,1,19.35,433.75,0,0,1,0,1,0,0,1,0,0,0.28930437012657967,-0.017971108013650944,-0.08172732914615059,0
3327,0,0,1,1,23,1,1,0,0,0,0,0,1,0,85.6,1868.4,0,1,0,1,0,0,0,0,1,0,-0.16418160570375626,0.16681238961305755,-0.14915751691166562,2
3328,1,0,1,0,72,1,0,1,0,1,1,1,1,1,80.8,5728.55,1,0,0,0,0,1,0,0,1,0,-0.14016812610212115,-0.2934106939520818,0.09637010021427828,3
3329,1,0,0,0,21,1,0,0,0,0,0,0,0,0,19.6,390.4,0,0,1,0,0,1,0,0,0,1,0.5476944247471346,0.008026202342413242,-0.18771477028262568,0
3330,1,1,0,0,31,1,1,0,1,0,0,1,0,1,90.7,2845.15,0,1,0,1,0,0,0,0,1,0,-0.3160177193935105,0.20640518019085596,-0.20764393159599293,2
3331,0,0,0,0,57,1,0,0,1,1,1,1,0,0,69.75,3894.4,1,0,0,0,0,1,0,0,0,1,-0.00459706934923763,-0.21641258737577998,0.1447448707597055,3
3332,0,0,1,1,45,1,0,0,0,0,0,0,0,1,20.0,886.4,0,0,1,0,0,1,1,0,0,0,0.3058134426004851,-0.16094830475926547,-0.3046000793113158,0
3333,1,0,0,0,10,1,1,0,1,1,0,0,1,1,95.25,1021.55,0,1,0,1,0,0,0,0,1,0,-0.3152363573762543,0.24652083721867257,-0.14679858598936274,2
3334,1,0,0,1,14,1,0,0,0,0,0,0,0,0,19.95,268.4,0,0,1,1,0,0,0,0,0,1,0.5300722615291232,0.13175146259339626,-0.011761597795548204,0
3335,1,0,1,0,27,1,1,1,0,0,1,1,1,0,80.85,2204.35,1,0,0,0,1,0,0,0,0,1,-0.028935868810931593,-0.18732793413684792,0.14550906810867328,3
3336,0,0,1,1,69,1,1,0,1,0,1,0,1,1,93.3,6398.05,0,1,0,0,0,1,1,0,0,0,-0.12617936328101087,-0.2824984966711988,-0.04698624262905203,3
3337,0,0,1,0,35,0,0,1,0,0,1,1,0,1,46.35,1662.05,1,0,0,0,0,1,0,1,0,0,-0.01116662721359987,-0.19780074093752195,0.15792814078765188,3
3338,1,0,1,0,45,1,1,0,1,1,0,1,1,0,78.75,3600.65,1,0,0,0,1,0,0,1,0,0,-0.1053037740305391,-0.2568185129720214,0.07055644985093439,3
3339,0,0,0,0,17,1,0,0,1,0,0,1,0,1,83.55,1329.15,0,1,0,1,0,0,0,0,1,0,-0.25726979145550444,0.3730846589758721,-0.07803345974489947,2
3340,1,0,0,0,22,1,0,0,0,0,0,0,0,0,19.6,422.5,0,0,1,0,1,0,0,0,0,1,0.5080055693466781,0.0268308570372227,-0.07137418154702074,0
3341,1,0,1,0,67,1,0,1,0,1,1,0,1,0,67.85,4627.65,1,0,0,0,0,1,0,0,0,1,-0.013036747582694207,-0.26883958294959165,0.13841138095572314,3
3342,0,0,1,1,67,1,1,0,0,1,1,1,1,1,105.65,6717.9,0,1,0,0,0,1,1,0,0,0,-0.1640543613248444,-0.3159269115619874,-0.045438947353264245,3
3343,0,1,0,0,9,1,0,0,0,1,0,0,0,0,75.5,637.4,0,1,0,1,0,0,0,1,0,0,-0.05854025303643343,0.12760907967316776,0.0023712680656971684,2
3344,0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.15,117.95,0,0,1,1,0,0,0,0,0,1,0.5734629208011066,0.23365662553158262,0.06160574894565315,0
3345,1,0,0,0,54,0,0,1,0,0,1,1,0,0,45.2,2460.55,1,0,0,0,0,1,0,1,0,0,0.0034161934906490393,-0.20066876387879481,0.15827696128366253,3
3346,1,0,1,0,70,1,1,1,1,1,1,1,0,1,79.25,5731.85,1,0,0,0,0,1,1,0,0,0,-0.12826311128285933,-0.37330617399358706,0.10845440408902081,3
3347,1,0,1,1,53,1,1,1,0,1,1,1,1,0,85.7,4616.1,1,0,0,1,0,0,0,0,1,0,-0.13896007275630456,-0.18447240235463147,0.07738433415424265,3
3348,0,0,0,0,31,1,0,0,0,0,0,0,0,0,20.1,589.25,0,0,1,0,1,0,0,1,0,0,0.34328107199667346,-0.04863263942369584,-0.11896008705377531,0
3349,1,0,1,1,13,1,0,0,1,1,1,0,0,0,61.8,750.1,1,0,0,1,0,0,1,0,0,0,0.015116983882693929,-0.09399717476471614,0.17794107552238814,1
3350,0,0,1,1,28,1,1,0,0,0,0,0,0,0,49.9,1410.25,1,0,0,1,0,0,0,0,0,1,0.18915365837285522,0.03807754325879219,0.14160050250470094,1
3351,1,0,1,0,38,1,0,0,0,0,0,0,0,0,20.4,743.5,0,0,1,0,0,1,1,0,0,0,0.3712391253904681,-0.12671811424367432,-0.29524830287440945,0
3352,1,0,1,0,52,1,0,1,1,0,0,1,1,1,75.4,3865.45,1,0,0,0,1,0,0,0,0,1,-0.049836892361529106,-0.2016433410740218,0.14120521614174056,3
3353,1,0,1,1,62,1,0,1,1,1,1,1,1,0,108.15,6825.65,0,1,0,0,0,1,0,0,0,1,-0.10860221775272903,-0.2957712536263955,0.03582823410282323,3
3354,0,0,0,0,16,1,0,0,1,0,0,0,1,1,86.25,1340.1,0,1,0,1,0,0,0,0,1,0,-0.26029551323817723,0.37200637931441616,-0.0787795908590975,2
3355,1,0,0,0,12,1,0,0,0,1,0,1,1,0,95.7,1184.0,0,1,0,0,1,0,0,0,1,0,-0.16510743364823716,0.038638106273749855,-0.05795641255338439,2
3356,0,0,1,1,72,1,1,1,1,1,1,1,1,1,116.85,8477.7,0,1,0,0,0,1,1,0,0,0,-0.17056654560298765,-0.3716611727430676,0.007321287688512996,3
3357,1,1,0,0,71,1,1,0,1,0,1,1,1,0,105.75,7382.85,0,1,0,0,1,0,1,0,0,0,-0.13853128114125546,-0.2233540808955437,-0.02897913145567275,3
3358,0,0,1,0,24,1,0,0,0,0,0,0,0,0,20.15,456.85,0,0,1,0,1,0,0,0,0,1,0.47397989386237915,-0.02499747333223746,-0.12905964140398962,0
3359,0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.6,331.6,0,0,1,0,0,1,0,0,0,1,0.5388318434734669,0.013690780024203035,-0.18088712552541236,0
3360,1,0,0,1,2,1,1,1,1,0,0,0,0,0,60.95,134.6,1,0,0,1,0,0,1,0,0,0,0.026223097572585917,-0.023845059465563596,0.17899445181158607,1
3361,0,0,1,1,5,0,0,0,0,0,0,0,0,0,25.05,125.5,1,0,0,1,0,0,0,0,0,1,0.16154969708433206,-0.01681163204470204,0.24133749780078678,1
3362,1,0,1,0,41,1,0,1,1,1,0,0,0,1,60.3,2511.3,1,0,0,0,1,0,1,0,0,0,-0.029013168143890156,-0.20225154988603816,0.15521326003235347,3
3363,0,0,0,1,43,1,0,1,1,0,0,0,1,1,63.95,2737.05,1,0,0,1,0,0,0,0,1,0,-0.08202750317826861,0.012063291765233944,0.16886853778787325,1
3364,1,1,1,0,1,1,1,0,0,0,0,0,0,0,74.3,74.3,0,1,0,1,0,0,0,0,1,0,-0.15451640774629877,0.28527222893860094,-0.12961365183667067,2
3365,0,1,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,0,1,0,1,0,0,0,0,0,1,0.014694156604744012,0.29525648576839,0.05512308988934449,1
3366,1,0,1,0,71,1,1,1,1,1,1,1,1,0,90.55,6404.0,1,0,0,0,0,1,1,0,0,0,-0.14031530707853496,-0.4030900435777413,0.10968425387971074,3
3367,1,0,0,0,7,1,0,0,0,0,0,0,0,0,19.45,165.35,0,0,1,0,0,1,0,0,0,1,0.5355220887581474,0.025327543653172982,-0.1566465150275988,0
3368,0,1,0,0,28,1,1,0,1,1,1,0,0,0,64.45,1867.6,1,0,0,1,0,0,1,0,0,0,-0.05524980396135644,-0.07889189586234074,0.12524170428955808,3
3369,1,1,0,0,16,1,0,0,0,0,0,0,0,0,69.65,1043.3,0,1,0,1,0,0,0,0,1,0,-0.11471808052492058,0.3736419096489074,-0.05561263477199156,2
